"Transaction Hash","Status","Type","Method ","Block","Age","From","From_NameTag","To","To_NameTag","Amount","Value (USD)","Asset","Txn Fee"
"0x69f8729178e4b9c457faa13f05097367f4585641199d309ffb3e210cc9b4352a","Success","ERC-20","Exec","25655159","16 days ago","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","880.4839","$2,879.18","Uniswap(UNI)","0.00242645"
"0x69f8729178e4b9c457faa13f05097367f4585641199d309ffb3e210cc9b4352a","Success","ERC-20","Exec","25655159","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x97e1e6C70fe9F2209792640336534bFc9F93AA7A"," ","4,252.57814","$13,905.93","Uniswap(UNI)","0.00242645"
"0x2fa73f9519dc54339d6fb3b9b1faf09044c83bfa7ad2618e6a169d8e78feaae2","Success","ERC-20","0x0fe20a3f","25655158","16 days ago","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","1,871.913723","$6,121.16","Uniswap(UNI)","0.00002092"
"0x7145dbb24ef048b0ed298ac8f25c96003830b9dfc13c076292349846bc4b5abc","Success","ERC-20","0x0fe20a3f","25655158","16 days ago","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","510.372341","$1,668.92","Uniswap(UNI)","0.00001901"
"0x053d1a4c962ca1381f78d63cb943187404ecc71bb3de2aae2fe57ea6a477c3b8","Success","ERC-20","0x771d503f","25655158","16 days ago","0x3470447f3CecfFAc709D3e783A307790b0208d60","Uniswap V3: UNI-USDT","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","833.75389","$2,726.38","Uniswap(UNI)","0.00001778"
"0xfcd31bee129d917f88c4d6c3a8f6fb176252e6bf7da53475941193ea87efa799","Success","ERC-20","0x771d503f","25655158","16 days ago","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801","Uniswap V3: UNI","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","1,354.308882","$4,428.59","Uniswap(UNI)","0.00001997"
"0x795a86428d56c014853d0085eef9b20d5feaf0bacf1cb56a62db2a14ca9b8864","Success","ERC-20","Transfer","25655157","16 days ago","0x93C9ac925309bE5489B4739F3fEd50f2ea1d4dD1","Binance Dep: 0x93C9ac...1d4dD1","0x28C6c06298d514Db089934071355E5743bf21d60"," Binance 14","2,104.7109","$6,882.40","Uniswap(UNI)","0.00001129"
"0x6df8f4445c8fe5c4bd3b50f3fac1f8aa503dc6c2be1d0d951c1eb438804abe7a","Success","ERC-20","Transfer","25655153","16 days ago","0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549","Binance 15","0x7D975f7efa48BC47565EAf9e937B57644a91ce59"," ","2,510.380842","$8,208.95","Uniswap(UNI)","0.0000638"
"0x81fe36878028712963e9f197c06c28589af2c165303b6d573583c52dc42098bb","Success","ERC-20","0x0fe20a3f","25655143","16 days ago","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","986.963612","$3,227.37","Uniswap(UNI)","0.00001751"
"0xfb85b2598fcbfce56e4f03505a2f99f435624699da79c9e563ff8f8fdc596dbe","Success","ERC-20","0xaf34bd8b","25655142","16 days ago","0x2E69797d37E888d62974A1FfA20816A5f55F898d"," ","0x6B8a8fE023FE5487b320782FAE5125Fb462c7Cb8"," ","12,681.28","$41,467.79","Uniswap(UNI)","0.00004951"
"0x9f225d705b847a639d9af4b4abbc0d1b436cfa019a8d9109477e7d2958093ae9","Success","ERC-20","Transfer","25655142","16 days ago","0x9f68631168E81BAFD66EA7Cb79f76aEED00eC2CD"," ","0xbF90664017218aC7D9DB5ae0c84873628e9ae1AE"," ","1,135.223134","$3,712.18","Uniswap(UNI)","0.00002034"
"0x624f1a5f625b3c5bb22ad78c5c40d49c12231b3467655883ac582a4dc0e1b551","Success","ERC-20","Transfer","25655139","16 days ago","0x28C6c06298d514Db089934071355E5743bf21d60","Binance 14","0x9f68631168E81BAFD66EA7Cb79f76aEED00eC2CD"," ","1,135.223134","$3,712.18","Uniswap(UNI)","0.00006447"
"0xff890b6d968e9618f154167f216861bd082efe0d6f346ffed03733594040f875","Success","ERC-20","Transfer","25655134","16 days ago","0xA8481bF73577fE5bfCd4725EDF81026dC19919DF"," ","0x93C9ac925309bE5489B4739F3fEd50f2ea1d4dD1","Binance Dep: 0x93C9ac...1d4dD1","2,104.7109","$6,882.40","Uniswap(UNI)","0.00005429"
"0x32e02a8981c464895f84f33f184437dcb1c483415d264f1d810fc4d77e866412","Success","ERC-20","Transfer","25655121","16 days ago","0x0e747EB2ff0F26fB77c3a1eA67EE07FAc2DbB783","KeySecure 1","0xF66D275E2E79137b255D1a0F4d0A7A66087f735C"," ","1,076.672167","$3,520.72","Uniswap(UNI)","0.0003433"
"0x7e00fb5fb1522090b8673097e24cac34d1b11d60eab1b6c8beabddd9d6f41d35","Success","ERC-20","0x0fe20a3f","25655114","16 days ago","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","544.358363","$1,780.05","Uniswap(UNI)","0.00077161"
"0x5f42937be84f968d2c2422633cc771357ffa60e1ebb61e6791f83491a484ff57","Success","ERC-20","0x0fe20a3f","25655109","16 days ago","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","1,182.075293","$3,865.39","Uniswap(UNI)","0.00002156"
"0x3b190f5b7a433010ab5b0f96f12faee0376ddfe755898054edd0a322d4addf1e","Success","ERC-20","0x0fe20a3f","25655109","16 days ago","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","760.63838","$2,487.29","Uniswap(UNI)","0.00002246"
"0x5598b3d0268d65403a5948ec204f0621de7bbc89b2736c2db468b65145e5a9cc","Success","ERC-20","0x771d503f","25655109","16 days ago","0x3470447f3CecfFAc709D3e783A307790b0208d60","Uniswap V3: UNI-USDT","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","1,162.646999","$3,801.86","Uniswap(UNI)","0.00002101"
"0x9100c0575de2647b0da41d37aac87e6d1023a9b65c634a765b2d5794d5cc64fe","Success","ERC-20","0x771d503f","25655109","16 days ago","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801","Uniswap V3: UNI","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","1,627.720325","$5,322.65","Uniswap(UNI)","0.0000192"
"0x43a1de66d5549875d8306d5a20ebbe53fc9b92193fdf4de642187549da5d58e9","Success","ERC-20","Transfer","25655091","16 days ago","0xF66b0907c278DF1F98A6f9adfd626FFC4dF768F4"," ","0x0e747EB2ff0F26fB77c3a1eA67EE07FAc2DbB783","KeySecure 1","1,057.7217","$3,458.75","Uniswap(UNI)","0.0002119"
"0x54f4bf83fa9d04af3c8869a48fdd54e9057dfd1ef7073487dd02f6476619d6c2","Success","ERC-20","Transfer","25655087","16 days ago","0x2fb074FA59c9294c71246825C1c9A0c7782d41a4","Paxos 7","0x264bd8291fAE1D75DB2c5F573b07faA6715997B5","Paxos 4","58,812.498388","$192,316.87","Uniswap(UNI)","0.00026147"
"0xc27f9f54c3fa6d05a0670b9090c98094b2189d8aba70a4a9311ec25f8aab257c","Success","ERC-20","Transfer","25655075","16 days ago","0xDFd5293D8e347dFe59E90eFd55b2956a1343963d","Binance 16","0xF66b0907c278DF1F98A6f9adfd626FFC4dF768F4"," ","1,057.7217","$3,458.75","Uniswap(UNI)","0.00006765"
"0x0fdc00efe516463796c37e8fb9bac94a723900b22953391ef1cb2e74696f2167","Success","ERC-20","0x0fe20a3f","25655055","16 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","1,256.241224","$4,107.91","Uniswap(UNI)","0.0000375"
"0x60ead7dbb84e5e0ef3399fc766397fb4de5d9dfcc1271d5d831e9aed7a936449","Success","ERC-20","0x771d503f","25655055","16 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","680.494156","$2,225.22","Uniswap(UNI)","0.00003303"
"0xcc442c1eabf8d9e6d832e46f2bcb5382397129bffbc60f50d941470f416f19e5","Success","ERC-20","Transfer","25655044","16 days ago","0x7f604D597c15b2e2F60DC645844f68b1D781b752","Bitstamp 61","0x8E101Ce0cD87c816dCfD4d02F7E21983901dEf94","Gate Dep: 0x8E101C...1dEf94","1,003.092175","$3,280.11","Uniswap(UNI)","0.00002144"
"0xd86135911c1797f5479c1e990d30f39bad9f9124b9c7c7052134c7ae4d05ad39","Success","ERC-20","Transfer","25655017","16 days ago","0x86a067030a9668c13FF2A8C4d5415aFc776d4c63","Binance Dep: 0x86a067...6d4c63","0x28C6c06298d514Db089934071355E5743bf21d60"," Binance 14","37,052.668525","$121,162.23","Uniswap(UNI)","0.00002417"
"0x3feac69278749219e345db256a7ef05629dba5e9dd70ccf911d512151f3ee3df","Success","ERC-20","Transfer","25654991","16 days ago","0xE8736aF1926e9d8f5a6602FbbB0893b26436D710"," ","0x86a067030a9668c13FF2A8C4d5415aFc776d4c63","Binance Dep: 0x86a067...6d4c63","37,052.668525","$121,162.23","Uniswap(UNI)","0.00003506"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x2E69797d37E888d62974A1FfA20816A5f55F898d"," ","4,953.362592","$16,197.50","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0xE8736aF1926e9d8f5a6602FbbB0893b26436D710"," ","12,220.285886","$39,960.33","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x67336Cec42645F55059EfF241Cb02eA5cC52fF86"," ","581.918375","$1,902.87","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x3470447f3CecfFAc709D3e783A307790b0208d60"," Uniswap V3: UNI-USDT","1,664.280957","$5,442.20","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x2E69797d37E888d62974A1FfA20816A5f55F898d"," ","1,745.755126","$5,708.62","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0xE8736aF1926e9d8f5a6602FbbB0893b26436D710"," ","9,892.612384","$32,348.84","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x67336Cec42645F55059EfF241Cb02eA5cC52fF86"," ","1,745.755126","$5,708.62","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0xBEE3211ab312a8D065c4FeF0247448e17A8da000"," Market Maker: 0xbee...000","1,745.755126","$5,708.62","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","1,726.760749","$5,646.51","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","1,725.2802","$5,641.67","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0x67336Cec42645F55059EfF241Cb02eA5cC52fF86"," ","2,327.673502","$7,611.49","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0xE8736aF1926e9d8f5a6602FbbB0893b26436D710"," ","15,537.517233","$50,807.68","Uniswap(UNI)","0.00190374"
"0x97605087b833ff7d2a6d8641c60df065dab3c47390d829e2ac1bb2bc3a3f85a3","Success","ERC-20","Mooo Z1089603480","25654985","16 days ago","0x0889e9327b98D7d1BE3C301A4585ff3330502c9A"," ","0xBEE3211ab312a8D065c4FeF0247448e17A8da000"," Market Maker: 0xbee...000","2,327.673502","$7,611.49","Uniswap(UNI)","0.00190374"
