"Transaction Hash","Status","Type","Method ","Block","Age","From","From_NameTag","To","To_NameTag","Amount","Value (USD)","Asset","Txn Fee"
"0xfcc1bbf97726c00122e4a3eb79de055974871bdff9a044396f8d54cad7261f58","Success","ERC-20","Transfer","25655773","16 days ago","0xBC8A0f5E41857292D12Ef620e2a5895ce65A5Ce0"," ","0x4A4aaA0155237881FBD5C34BfaE16e985A7B068D"," OKX 154","13,811","$45,161.97","Uniswap(UNI)","0.00001144"
"0x3eb723ec55606e94c160bcc37e20fa7dbf6ae619678061bbb3727070e9584eab","Success","ERC-20","Transfer","25655771","16 days ago","0xf8191D98ae98d2f7aBDFB63A9b0b812b93C873AA","Wintermute 4","0xBC8A0f5E41857292D12Ef620e2a5895ce65A5Ce0"," ","13,811","$45,161.97","Uniswap(UNI)","0.00004383"
"0xc393af2f75a1032aa6742bb087932c7e8e804e7fe634547aa13bb336cf6ca5a5","Success","ERC-20","0x000000c3","25655746","16 days ago","0xBdb3ba9ffe392549E1f8658DD2630c141fDF47B6","MEV Bot: 0xBdb...7B6","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","3,348.784845","$10,950.53","Uniswap(UNI)","0.00367424"
"0x1f98a76b32a53ee83b72285e85cde5c31e16d3a5ee56855cdedfefa2260825a8","Success","ERC-20","0x000000c3","25655709","16 days ago","0xBdb3ba9ffe392549E1f8658DD2630c141fDF47B6","MEV Bot: 0xBdb...7B6","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","586.056806","$1,916.41","Uniswap(UNI)","0.00200606"
"0x9606ad255c3c02c1aaef52a7ae8ba88fb97e52d40a3945dce58e5131b5731901","Success","ERC-20","0x000000c3","25655663","16 days ago","0xBdb3ba9ffe392549E1f8658DD2630c141fDF47B6","MEV Bot: 0xBdb...7B6","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","845.047825","$2,763.31","Uniswap(UNI)","0.01054861"
"0x9606ad255c3c02c1aaef52a7ae8ba88fb97e52d40a3945dce58e5131b5731901","Success","ERC-20","0x000000c3","25655663","16 days ago","0xBdb3ba9ffe392549E1f8658DD2630c141fDF47B6","MEV Bot: 0xBdb...7B6","0x3470447f3CecfFAc709D3e783A307790b0208d60"," Uniswap V3: UNI-USDT","709.392307","$2,319.71","Uniswap(UNI)","0.01054861"
"0x63d55d00a280555201e72c9b92eaffd1573b3b61c3f9056f06406be9dc4f94c8","Success","ERC-20","0x00000000","25655655","16 days ago","0x01989C93890AeD05a63d179b03424997075B6acF"," ","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","653.498367","$2,136.94","Uniswap(UNI)","0.00009549"
"0x4cf034e71bad1d0910a070ef499259ca17b2c231da7168a7eb372972bb7bf580","Success","ERC-20","0x000000c3","25655654","16 days ago","0xBdb3ba9ffe392549E1f8658DD2630c141fDF47B6","MEV Bot: 0xBdb...7B6","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","1,280.592015","$4,187.54","Uniswap(UNI)","0.00063925"
"0xa8bdad9b9110920b402ef336278aaf7b21a5770db9db301f608bfd8c200d7cfd","Success","ERC-20","0x000000c3","25655653","16 days ago","0xBdb3ba9ffe392549E1f8658DD2630c141fDF47B6","MEV Bot: 0xBdb...7B6","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","1,242.876411","$4,064.21","Uniswap(UNI)","0.00078246"
"0xf4e9b9bbc6989925f3eedb35f482b7b006ddaee298f5d441b7ebc3a32e20ab3d","Success","ERC-20","Transfer","25655627","16 days ago","0x7f604D597c15b2e2F60DC645844f68b1D781b752","Bitstamp 61","0xf4F940be199E9aEC295788fd7fd7d94EFdA6a03f"," ","23,200.761769","$75,866.49","Uniswap(UNI)","0.00000518"
