"Transaction Hash","Status","Type","Method ","Block","Age","From","From_NameTag","To","To_NameTag","Amount","Value (USD)","Asset","Txn Fee"
"0x4e894a25f3416aec8f09e3af586f18a6a3bc16902372e839ca5b94952761668e","Success","ERC-20","Transfer","25649753","17 days ago","0x7C876bdaA5c038E19F633714f622F6Def949B102"," ","0xc26d4f17DecE4D390E4936DD9DBeEc5A335C684f"," ","14,839.077692","$48,375.39","Uniswap(UNI)","0.00005724"
"0xf4f82ca9ae96bf3edcfd30e9efa6f17d08d4c69f43db407f87213a6f5ccbc18b","Success","ERC-20","Transfer","25649744","17 days ago","0xf222F477c7a433306B19dBEFafB46E751b74A55A"," ","0x7C876bdaA5c038E19F633714f622F6Def949B102"," ","14,833.368575","$48,356.78","Uniswap(UNI)","0.00000427"
"0x63f35c25c7d384aa4a1792d5d6ea812da13c315cd0655a2b1fbbbc968d0f9cde","Success","ERC-20","0xca350aa6","25649737","17 days ago","0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43","Coinbase 10","0x58E1885ADC33d07b1aFc16F11463163a1A28CCeD"," ","3,006.976934","$9,802.74","Uniswap(UNI)","0.00046068"
"0x3ccfb6ddca5fd21524376773ff2b471aed8743c508cc2688a179d6e5193511b5","Success","ERC-20","Transfer","25649728","17 days ago","0xf8191D98ae98d2f7aBDFB63A9b0b812b93C873AA","Wintermute 4","0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4","Binance Dep: 0xEae738...58A4F4","44,694","$145,702.44","Uniswap(UNI)","0.00006237"
"0x21437d147b18664fc9a255e5eeb5b087d386b208877b484a8424b471c280aac8","Success","ERC-20","Transfer","25649727","17 days ago","0xFE9529b753b412941127Fea1981E5cE0A85C101E","Binance Dep: 0xFE9529...5C101E","0x28C6c06298d514Db089934071355E5743bf21d60"," Binance 14","2,988.91","$9,743.85","Uniswap(UNI)","0.00001015"
"0xdc9210817df283c079bf995944e7cd2ba1252fb48993ca17b765e6c55ee2c2bf","Success","ERC-20","Transfer","25649725","17 days ago","0x28C6c06298d514Db089934071355E5743bf21d60","Binance 14","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","32,851","$107,094.26","Uniswap(UNI)","0.00004375"
"0x03f6c6b5879ab5ec1973cab1694d11c6eb89d683127082fc10e5993ed3d9a246","Success","ERC-20","0x771d503f","25649723","17 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x3470447f3CecfFAc709D3e783A307790b0208d60"," Uniswap V3: UNI-USDT","503.186021","$1,640.39","Uniswap(UNI)","0.00001376"
"0xe8703b26d015d4fafbf9d79a7a765c39a31e995f4f128e878e3bb85c55d84ff2","Success","ERC-20","0x771d503f","25649722","17 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","2,052.223456","$6,690.25","Uniswap(UNI)","0.00001295"
"0xe48d8a0042ce98b81542fa332bd49591683f955f54143c44ad5bcdb01608f035","Success","ERC-20","Transfer","25649719","17 days ago","0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4","Binance Dep: 0xEae738...58A4F4","0x28C6c06298d514Db089934071355E5743bf21d60"," Binance 14","7,852","$25,597.52","Uniswap(UNI)","0.00001073"
"0x4878a358619af18f2b075c34250d2d9d5616d1b51b29340960a6f44727a808a5","Success","ERC-20","0x771d503f","25649718","17 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x3470447f3CecfFAc709D3e783A307790b0208d60"," Uniswap V3: UNI-USDT","551.228769","$1,797.01","Uniswap(UNI)","0.00001521"
"0x3697531d4b21d59a44f081950088d2697de0bdfac0ff9d2ff7aa30dad90ffc43","Success","ERC-20","Transfer","25649717","17 days ago","0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549","Binance 15","0x5D1f134e2CC8655Fd20c1d5ec105d724ac5c27DF"," ","851.50751","$2,775.91","Uniswap(UNI)","0.00006345"
"0x55194d9b0972d657b4920b9a9ccfda5ab13edb0cdb440c0017b63bb2f06731b3","Success","ERC-20","Send Multi Sig Token","25649714","17 days ago","0x3a5cc8689D1b0cEf2c317bC5C0aD6Ce88B27D597","BitGo: MultiSig 2","0x45377071fD90666567553CAACA5fB512d09081D1","Binance Dep: 0x453770...9081D1","2,377.01","$7,749.05","Uniswap(UNI)","0.00005496"
"0x119707b016315bcd8b031ecaea6cf04c63fcf1315077892924270176528c183c","Success","ERC-20","0x771d503f","25649712","17 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","3,091.563007","$10,078.50","Uniswap(UNI)","0.00001327"
"0x8a89eb1225c82cdae113c25d500d7cb0c9997e2d2ef2965e1277558d45eb03ae","Success","ERC-20","Transfer","25649711","17 days ago","0x58edF78281334335EfFa23101bBe3371b6a36A51","KuCoin 20","0x1B14376ee2d46aE5c27A43D902d96D4F3F264B83"," ","12,639.338349","$41,204.24","Uniswap(UNI)","0.00000418"
"0xcab716ed8c349d4397fe3e1a86776a7324767f4ab41feeba270ba6009e5bf21a","Success","ERC-20","Transfer","25649709","17 days ago","0x2340Fc21b654a72DBBAF8aC6D4d3F39ed96C394E","Binance Dep: 0x2340Fc...6C394E","0x28C6c06298d514Db089934071355E5743bf21d60"," Binance 14","907","$2,956.82","Uniswap(UNI)","0.00001017"
"0x91b4639eea531b4303140db890ca86f2f095f87989346424a6043256fe5779f1","Success","ERC-20","Transfer","25649708","17 days ago","0xC2d29bfD23FCD41aaF34C9D4A6386EB824147b7E"," ","0xCFFAd3200574698b78f32232aa9D63eABD290703"," Crypto.com 16","818.93","$2,669.71","Uniswap(UNI)","0.00000311"
"0xd5a83e90018bdbbee9b30338cfa43c0e02b20d1548211918b9b23ddfff972dfe","Success","ERC-20","Transfer","25649707","17 days ago","0x190583676Bba02aa1e8649aCfB45643101F33656"," ","0xFE9529b753b412941127Fea1981E5cE0A85C101E","Binance Dep: 0xFE9529...5C101E","2,988.91","$9,743.85","Uniswap(UNI)","0.0001766"
"0xec539bd88cb9b809ed967e73bd22a7e0924a35d509f0af42cdf8887a40c0ed08","Success","ERC-20","Transfer From","25649703","17 days ago","0xE7f1c19c6535B42351561b8fa4c8B43098952cf1"," ","0xcA4BC2199418b379400b3820CeB3c825B5552C6E"," ","2,281.213","$7,436.75","Uniswap(UNI)","0.00008989"
"0xd3d96764fc85a3116c73761270a9099cd4ddf855df00e0345b9a54d2c31455ac","Success","ERC-20","Transfer","25649699","17 days ago","0x4A4aaA0155237881FBD5C34BfaE16e985A7B068D","OKX 154","0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4","Binance Dep: 0xEae738...58A4F4","7,852","$25,597.52","Uniswap(UNI)","0.0000753"
"0xa1197606094a1e49f13dde88026e35b8792a7602ed041e5aef6edf15d0bd8729","Success","ERC-20","0x000000c3","25649695","17 days ago","0xBdb3ba9ffe392549E1f8658DD2630c141fDF47B6","MEV Bot: 0xBdb...7B6","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","1,415.690225","$4,615.15","Uniswap(UNI)","0.00187788"
"0xbc56a975721ca55e8be49cba094456d8976262ecaa79822b76750b2efefee64a","Success","ERC-20","0xa0000000","25649689","17 days ago","0xBdb3ba9ffe392549E1f8658DD2630c141fDF47B6","MEV Bot: 0xBdb...7B6","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","2,690.240623","$8,770.18","Uniswap(UNI)","0.00151124"
"0xa5684ef8808276b911efeec223df06bf1fe34b9af770b81989b47e4ca4e32097","Success","ERC-20","Transfer","25649686","17 days ago","0xfed2399B20011af1fC985D5354F12CbC57ED48F9","Bitget Dep: 0xfed239...ED48F9","0x0639556F03714A74a5fEEaF5736a4A64fF70D206"," Bitget 4","763.27535","$2,488.28","Uniswap(UNI)","0.00000375"
"0x19749a29be64a4d17473f11b92fb3ebd448f747c027675df29e4a6cdd528e35b","Error in Internal Transaction","ERC-20","Deposit ERC20To","25649681","17 days ago","0x77ac877D866e5C8A7Cb16Ef739F6780CDf58235F"," ","0x3154Cf16ccdb4C6d922629664174b904d80F2C35"," Base: Base Bridge","2,000","$6,520.00","Uniswap(UNI)","0.00012227"
"0x328f9f7c808b8148ecb4c27519ce8c78eff488e04acedd67d1c75f9297f9c2ad","Success","ERC-20","Transfer","25649680","17 days ago","0x55823001c8cd87a6E86716ca768BCe51f2D89c9C"," ","0x91D40E4818F4D4C57b4578d9ECa6AFc92aC8DEbE","OKX 193","3,817.8","$12,446.03","Uniswap(UNI)","0.00005053"
"0x5ae3ab01019fe48e243613ec6f8b61e003112390010ce7beaf922bdbac842b86","Success","ERC-20","Mooo Z1089603480","25649679","17 days ago","0x67336Cec42645F55059EfF241Cb02eA5cC52fF86"," ","0x9008D19f58AAbD9eD0D60971565AA8510560ab41"," CoW Protocol: GPv2Settlement","673.85459","$2,196.77","Uniswap(UNI)","0.00013972"
"0x5ae3ab01019fe48e243613ec6f8b61e003112390010ce7beaf922bdbac842b86","Success","ERC-20","Mooo Z1089603480","25649679","17 days ago","0x67336Cec42645F55059EfF241Cb02eA5cC52fF86"," ","0x9008D19f58AAbD9eD0D60971565AA8510560ab41"," CoW Protocol: GPv2Settlement","959.419009","$3,127.71","Uniswap(UNI)","0.00013972"
"0x5ae3ab01019fe48e243613ec6f8b61e003112390010ce7beaf922bdbac842b86","Success","ERC-20","Mooo Z1089603480","25649679","17 days ago","0x9008D19f58AAbD9eD0D60971565AA8510560ab41","CoW Protocol: GPv2Settlement","0x77ac877D866e5C8A7Cb16Ef739F6780CDf58235F"," ","2,002.460015","$6,528.02","Uniswap(UNI)","0.00013972"
"0x6aa991d27fc037b9c536c1784cac1e98fd489674fb8cc3cc7b7fe9b01dc42ede","Success","ERC-20","Transfer","25649677","17 days ago","0x15F46551F5D736C9b8861C1D1358e29183F7A6C7"," ","0x76913Cf50476bB10A03dfFc22751F33fcF378975"," ","2,997.119294","$9,770.61","Uniswap(UNI)","0.00004011"
"0x2bc3a402a1c2f9a9957c9f4cc1470ba6d52e623a75ffc45f1f95be1fc5c6a51d","Success","ERC-20","Transfer","25649673","17 days ago","0xdAD3C9a9a84FFA6911E65FB0096E6dd306BAeF5D"," ","0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43"," Coinbase 10","1,562.969","$5,095.28","Uniswap(UNI)","0.00003531"
