"Transaction Hash","Status","Type","Method ","Block","Age","From","From_NameTag","To","To_NameTag","Amount","Value (USD)","Asset","Txn Fee"
"0x0957b41532a6f289213ee9d7b203d38a1afd65d488242b41cb441898b8531f0e","Success","ERC-20","Transfer","25654630","16 days ago","0x7f604D597c15b2e2F60DC645844f68b1D781b752","Bitstamp 61","0xA294cCa691e4C83B1fc0c8d63D9a3eeF0A196DE1","Fund: 0xa29...de1","4,261.22","$13,934.19","Uniswap(UNI)","0.0000152"
"0x5a944d66c160d64a42b645e1e68957c46626fb027492f847583dbf6df6899192","Success","ERC-20","Transfer","25654630","16 days ago","0x06FD4bA7973a0d39a91734bbc35bC2bCaa99E3B0","Binance Dep: 0x06FD4b...99E3B0","0x28C6c06298d514Db089934071355E5743bf21d60"," Binance 14","902.367","$2,950.74","Uniswap(UNI)","0.00001436"
"0x35d1c2cd06e7ab527bdeb387e34c94ca12016179990378007a91123d1488e032","Success","ERC-20","Transfer Token","25654624","16 days ago","0xEff6cb8b614999d130E537751Ee99724D01aA167","MEV Bot: 0xeff6...167","0x08dC8ffC2Db71EA07537D1328B3be0799b604396","Binance Dep: 0x08dC8f...604396","53,394.78","$174,600.93","Uniswap(UNI)","0.00013223"
"0xce59162fa71351927f4457cf80fb344199ff096828e57955c9f7f16d255b5ac5","Success","ERC-20","0x003fffc2","25654617","16 days ago","0x883D00431a57EC7853c0a87D0CBe62cd0F841Fa6"," ","0xEff6cb8b614999d130E537751Ee99724D01aA167"," MEV Bot: 0xeff6...167","53,296.546798","$174,279.71","Uniswap(UNI)","0.01376792"
"0xd4eab61cccfa14fbd28c9054e53fd1d32adf0dad345c49761c7968e3f1494f67","Success","ERC-20","0x2b66faa3","25654616","16 days ago","0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12","Uniswap V3: UNI 2","0x1f2F10D1C40777AE1Da742455c65828FF36Df387"," jaredfromsubway: MEV Bot 2","716.320231","$2,342.37","Uniswap(UNI)","0.00006353"
"0xfefa54f5dec1007e2e5492c566fc10f8bdc5f951e2c0cd2bafbd13d2b7fe7418","Success","ERC-20","Execute","25654616","16 days ago","0x4C82D1fBFe28C977cBB58D8C7FF8FCF9F70a2cCA"," ","0x1fefbBc536e4d6D22E63c7128226569bc9d50b9E","Fake_Phishing276443","649.538696","$2,123.99","Uniswap(UNI)","0.00012101"
"0xd4eab61cccfa14fbd28c9054e53fd1d32adf0dad345c49761c7968e3f1494f67","Success","ERC-20","0x2b66faa3","25654616","16 days ago","0x1f2F10D1C40777AE1Da742455c65828FF36Df387","jaredfromsubway: MEV Bot 2","0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12"," Uniswap V3: UNI 2","716.320225","$2,342.37","Uniswap(UNI)","0.00006353"
"0xb82db16697b7578f05f5100ef179c095086431fa307d651292d950668af426d3","Success","ERC-20","Transfer","25654608","16 days ago","0x6534861342d74c0Ba9ef453a6862F61F9C46911B"," ","0x841ed663F2636863D40be4EE76243377dff13a34","Robinhood 5","23,391.581163","$76,490.47","Uniswap(UNI)","0.00000952"
"0xcbbb8fbd3ec9107da54574ca1b845f6b504485d3d2513fd4dcf6cec49cc3963f","Success","ERC-20","Transfer","25654588","16 days ago","0x6534861342d74c0Ba9ef453a6862F61F9C46911B"," ","0xC333E80eF2deC2805F239E3f1e810612D294F771","B2C2 Group 1","50,000","$163,500.00","Uniswap(UNI)","0.00001071"
"0xb1de327166d52f895a934896ddccded3cadc435628d24899c09ffe220643bdfe","Success","ERC-20","Transfer","25654586","16 days ago","0xA01AA2196724a39290f465b3925E5dCaFe7F2256","Bitso 4","0x58b704065B7aFF3ED351052f8560019E05925023"," Bitso 1","3,640","$11,902.80","Uniswap(UNI)","0.00001054"
