"Transaction Hash","Status","Type","Method ","Block","Age","From","From_NameTag","To","To_NameTag","Amount","Value (USD)","Asset","Txn Fee"
"0x8140be7d0f289d146f33151ea6876903949bd2e6856d83255d9da181b0279eb9","Success","ERC-20","Transfer","25650121","17 days ago","0xC04239037e87c60cD87BB18b00fE71323b2EDaf3","Binance Dep: 0xC04239...2EDaf3","0x28C6c06298d514Db089934071355E5743bf21d60"," Binance 14","9,999.25","$32,697.55","Uniswap(UNI)","0.00000919"
"0x0990d2be61f467fb821426f5e68275edc79558422de6f026001f1ece67dc5028","Success","ERC-20","Transfer","25650121","17 days ago","0xeCAe2316893f7127bc6d60DE5379b51e8f78dAa3","Binance Dep: 0xeCAe23...78dAa3","0x28C6c06298d514Db089934071355E5743bf21d60"," Binance 14","1,200","$3,924.00","Uniswap(UNI)","0.00000919"
"0x73ef15a67131abd88af7066daa81299c4b740214a732b8e5f3d1ec1384854f45","Success","ERC-20","Transfer","25650120","17 days ago","0x190583676Bba02aa1e8649aCfB45643101F33656"," ","0xdE0E4Baa56149D7D0Fb0cC94e2c82a0Fc3387d6c","ByBit Dep: 0xdE0E4B...387d6c","2,999.81","$9,809.38","Uniswap(UNI)","0.00017503"
"0x320032c34a20e2c7c20b235ca05a002b4a152c5c58d2930609bad998d0bad603","Success","ERC-20","Transfer","25650120","17 days ago","0x42A178633240601d3485E1F51D8B62EA58C9B5AE","Gate Dep: 0x42A178...C9B5AE","0x0D0707963952f2fBA59dD06f2b425ace40b492Fe","Gate Dep: 0x0D0707...b492Fe","4,711.55","$15,406.77","Uniswap(UNI)","0.00005506"
"0xea6f15dbb9782c3f6fcb0688ba635c0fc71716f32586a52673843e940beca9b8","Success","ERC-20","Transfer","25650120","17 days ago","0x8E101Ce0cD87c816dCfD4d02F7E21983901dEf94","Gate Dep: 0x8E101C...1dEf94","0x0D0707963952f2fBA59dD06f2b425ace40b492Fe","Gate Dep: 0x0D0707...b492Fe","3,109.12633","$10,166.84","Uniswap(UNI)","0.00005508"
"0x394eeb8c1fe18ee5cb413a5a8ea7f114a189c6969b3e6eaa2e3e228b8616e679","Success","ERC-20","0x0fe20a3f","25650119","17 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","671.227002","$2,194.91","Uniswap(UNI)","0.00000839"
"0x51a5e0206cd8f8fae861e1b65f73e910d009d7f34e810c58880db606841f952c","Success","ERC-20","0x771d503f","25650118","17 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801"," Uniswap V3: UNI","951.35879","$3,110.94","Uniswap(UNI)","0.00000783"
"0xcb11ec13e9ddb644b4cf7a9dc28439fb8345bd79540a585ace048bf5932b9090","Success","ERC-20","Send Multi Sig Token","25650117","17 days ago","0x100ae042Ef0EA159EcC3513E9A378FF21F3829ba","Bullish 2","0x367C42a6F261EC54FFBEcf5f41C226BE12A3dCA0","Bullish 1","15,940.14","$52,124.26","Uniswap(UNI)","0.00000855"
"0x24bf63467b121e40d8cee8bdea1df61548d03fff045163524a87e232f73ea464","Success","ERC-20","0x0fe20a3f","25650117","17 days ago","0x51C72848c68a965f66FA7a88855F9f7784502a7F","Market Maker: 0x51c7...2a7f","0x000000000004444c5dc75cB358380D2e3dE08A90","Uniswap V4: Pool Manager","693.242534","$2,266.90","Uniswap(UNI)","0.00000772"
"0xaf1e60aa50424e123a29e63c8c9b0613267ebf96bad5b3af9a565ac9add729e7","Success","ERC-20","Transfer","25650115","17 days ago","0x28C6c06298d514Db089934071355E5743bf21d60","Binance 14","0x51C72848c68a965f66FA7a88855F9f7784502a7F"," Market Maker: 0x51c7...2a7f","9,010","$29,462.70","Uniswap(UNI)","0.00004247"
